CHROM,START,END,N_SNPs,TajD,Gene,Type,Population,Continent,Subsistence
11,124086000,124086000,0,nan,OR8G3P,SENS,BaSua,Africa,HG
11,124096000,124096000,0,nan,OR8G2P,SENS,BaSua,Africa,HG
11,124110000,124110000,0,nan,OR8G7P,SENS,BaSua,Africa,HG
11,124121000,124121000,2,1.56886,OR8G1,SENS,BaSua,Africa,HG
11,124135000,124135000,10,1.36799,OR8G5,SENS,BaSua,Africa,HG
11,124180000,124180000,3,-1.03557,OR8D1,SENS,BaSua,Africa,HG
11,124190000,124190000,1,-1.11966,OR8D2,SENS,BaSua,Africa,HG
11,124195000,124195000,0,nan,OR8B7P,SENS,BaSua,Africa,HG
11,124209000,124209000,0,nan,OR8B6P,SENS,BaSua,Africa,HG
11,124228000,124228000,0,nan,OR8B5P,SENS,BaSua,Africa,HG
11,124236000,124236000,0,nan,OR8B1P,SENS,BaSua,Africa,HG
11,124247000,124247000,0,nan,OR8C1P,SENS,BaSua,Africa,HG
11,124253000,124253000,9,1.29549,OR8B2,SENS,BaSua,Africa,HG
11,124267000,124267000,6,1.17692,OR8B3,SENS,BaSua,Africa,HG
11,124294000,124294000,4,1.37584,OR8B4,SENS,BaSua,Africa,HG
11,124331000,124331000,0,nan,OR8A2P,SENS,BaSua,Africa,HG
11,124351000,124351000,0,nan,OR8B9P,SENS,BaSua,Africa,HG
11,124387000,124387000,0,nan,OR8B10P,SENS,BaSua,Africa,HG
11,124413000,124413000,3,-0.617042,OR8B12,SENS,BaSua,Africa,HG
12,10955000,10955000,0,nan,TAS2R7,SENS,BaSua,Africa,HG
12,10959000,10959000,2,-0.177899,TAS2R8,SENS,BaSua,Africa,HG
12,10962000,10962000,4,-1.02809,TAS2R9,SENS,BaSua,Africa,HG
12,11048000,11048000,0,nan,PRH1-PRR4,SENS,BaSua,Africa,HG
12,11091000,11091000,5,-1.0552,TAS2R14,SENS,BaSua,Africa,HG
12,11139000,11139000,3,-1.43265,TAS2R50,SENS,BaSua,Africa,HG
12,11183000,11183000,50,-0.865057,TAS2R31,SENS,BaSua,Africa,HG
12,11184000,11184000,0,nan,TAS2R31,SENS,BaSua,Africa,HG
12,11201000,11201000,0,nan,PRH1-PRR4,SENS,BaSua,Africa,HG
12,11214000,11214000,36,-0.839114,TAS2R46,SENS,BaSua,Africa,HG
12,11230000,11230000,0,nan,PRH1-PRR4,SENS,BaSua,Africa,HG
12,11244000,11244000,57,-0.84618,TAS2R43,SENS,BaSua,Africa,HG
12,11286000,11286000,17,-1.76613,TAS2R30,SENS,BaSua,Africa,HG
12,11312000,11312000,0,nan,PRH1-PRR4,SENS,BaSua,Africa,HG
12,11339000,11339000,3,-1.42863,TAS2R42,SENS,BaSua,Africa,HG
12,46987000,46987000,0,nan,OR7A19P,SENS,BaSua,Africa,HG
12,48597000,48597000,3,0.476113,OR10AD1,SENS,BaSua,Africa,HG
12,48750000,48750000,0,nan,OR5BK1P,SENS,BaSua,Africa,HG
12,48780000,48780000,0,nan,OR5BT1P,SENS,BaSua,Africa,HG
12,48789000,48789000,0,nan,OR5BJ1P,SENS,BaSua,Africa,HG
12,48836000,48836000,0,nan,OR8T1P,SENS,BaSua,Africa,HG
12,48920000,48920000,2,0.744713,OR8S1,SENS,BaSua,Africa,HG
12,48954000,48954000,0,nan,OR5BS1P,SENS,BaSua,Africa,HG
12,49022000,49022000,0,nan,OR11M1P,SENS,BaSua,Africa,HG
12,52502000,52502000,0,nan,OR7E47P,SENS,BaSua,Africa,HG
12,55510000,55510000,0,nan,OR9K1P,SENS,BaSua,Africa,HG
12,55524000,55524000,2,1.11703,OR9K2,SENS,BaSua,Africa,HG
12,55553000,55553000,0,nan,OR9R1P,SENS,BaSua,Africa,HG
12,55588000,55588000,0,nan,OR10U1P,SENS,BaSua,Africa,HG
12,55615000,55615000,1,-0.5848,OR10A7,SENS,BaSua,Africa,HG
12,55642000,55642000,0,nan,OR6C74,SENS,BaSua,Africa,HG
12,55657000,55657000,0,nan,OR6C69P,SENS,BaSua,Africa,HG
12,55678000,55678000,0,nan,OR6C72P,SENS,BaSua,Africa,HG
12,55689000,55689000,0,nan,OR6C6,SENS,BaSua,Africa,HG
12,55706000,55706000,0,nan,OR6C5P,SENS,BaSua,Africa,HG
12,55715000,55715000,4,0.51946,OR6C1,SENS,BaSua,Africa,HG
12,55726000,55726000,4,-0.820871,OR6C3,SENS,BaSua,Africa,HG
12,55737000,55737000,0,nan,OR6C7P,SENS,BaSua,Africa,HG
12,55759000,55759000,3,-1.29974,OR6C75,SENS,BaSua,Africa,HG
12,55771000,55771000,0,nan,OR6C71P,SENS,BaSua,Africa,HG
12,55783000,55783000,0,nan,OR6C66P,SENS,BaSua,Africa,HG
12,55791000,55791000,0,nan,OR6C73P,SENS,BaSua,Africa,HG
12,55795000,55795000,1,-1.11966,OR6C65,SENS,BaSua,Africa,HG
12,55846000,55846000,3,-1.29974,OR6C2,SENS,BaSua,Africa,HG
12,55863000,55863000,2,0.735071,OR6C70,SENS,BaSua,Africa,HG
12,55887000,55887000,2,0.730413,OR6C68,SENS,BaSua,Africa,HG
12,55917000,55917000,0,nan,OR6C64P,SENS,BaSua,Africa,HG
12,55969000,55969000,1,-0.5848,OR2AP1,SENS,BaSua,Africa,HG
12,56006000,56006000,0,nan,OR6U2P,SENS,BaSua,Africa,HG
14,19378000,19378000,12,-0.142701,OR11H12,SENS,BaSua,Africa,HG
14,19807000,19807000,0,nan,OR11H13P,SENS,BaSua,Africa,HG
14,20182000,20182000,0,nan,OR11H2,SENS,BaSua,Africa,HG
14,20202000,20202000,0,nan,OR11K2P,SENS,BaSua,Africa,HG
14,20216000,20216000,2,0.716439,OR4Q3,SENS,BaSua,Africa,HG
14,20249000,20249000,4,-1.01549,OR4M1,SENS,BaSua,Africa,HG
14,20265000,20265000,0,nan,OR4N1P,SENS,BaSua,Africa,HG
14,20296000,20296000,6,-0.457004,OR4N2,SENS,BaSua,Africa,HG
14,20316000,20316000,0,nan,OR4K6P,SENS,BaSua,Africa,HG
14,20337000,20337000,2,0.380946,OR4K3P,SENS,BaSua,Africa,HG
14,20345000,20345000,3,-0.356204,OR4K2,SENS,BaSua,Africa,HG
14,20374000,20374000,0,nan,OR4K4P,SENS,BaSua,Africa,HG
14,20389000,20389000,6,-0.524672,OR4K5,SENS,BaSua,Africa,HG
14,20404000,20404000,5,0.637729,OR4K1,SENS,BaSua,Africa,HG
14,20425000,20425000,0,nan,OR4K16P,SENS,BaSua,Africa,HG
14,20444000,20444000,8,1.61274,OR4K15,SENS,BaSua,Africa,HG
14,20471000,20471000,0,nan,OR4Q2P,SENS,BaSua,Africa,HG
14,20483000,20483000,1,-1.11966,OR4K14,SENS,BaSua,Africa,HG
14,20513000,20513000,0,nan,OR4U1P,SENS,BaSua,Africa,HG
14,20529000,20529000,4,0.335925,OR4L1,SENS,BaSua,Africa,HG
14,20562000,20562000,0,nan,OR4T1P,SENS,BaSua,Africa,HG
14,20586000,20586000,2,2.05329,OR4K17,SENS,BaSua,Africa,HG
14,20612000,20612000,9,-1.28736,OR4N5,SENS,BaSua,Africa,HG
14,20648000,20648000,0,nan,OR11G1P,SENS,BaSua,Africa,HG
14,20666000,20666000,1,-0.106241,OR11G2,SENS,BaSua,Africa,HG
14,20678000,20678000,0,nan,OR11H5P,SENS,BaSua,Africa,HG
14,20692000,20692000,6,2.57103,OR11H6,SENS,BaSua,Africa,HG
14,20698000,20698000,5,1.49048,OR11H7P,SENS,BaSua,Africa,HG
14,20711000,20711000,2,-1.08351,OR11H4,SENS,BaSua,Africa,HG
14,21109000,21109000,11,1.37589,OR6S1,SENS,BaSua,Africa,HG
14,21624000,21624000,0,nan,OR5AU1,SENS,BaSua,Africa,HG
14,22038000,22038000,3,2.55624,OR10G3,SENS,BaSua,Africa,HG
14,22134000,22134000,2,-1.46784,OR4E2,SENS,BaSua,Africa,HG
14,22139000,22139000,0,nan,OR4E1P,SENS,BaSua,Africa,HG
14,23103000,23103000,7,-0.103352,OR6J1,SENS,BaSua,Africa,HG
15,22369000,22369000,9,-0.624922,OR4M2,SENS,BaSua,Africa,HG
15,22383000,22383000,7,0.643169,OR4N4,SENS,BaSua,Africa,HG
15,22414000,22414000,5,-0.949734,OR4N3P,SENS,BaSua,Africa,HG
15,102346000,102346000,1,0.111926,OR4F6,SENS,BaSua,Africa,HG
15,102359000,102359000,2,0.0262263,OR4F15,SENS,BaSua,Africa,HG
15,102369000,102369000,0,nan,OR4F14P,SENS,BaSua,Africa,HG
15,102389000,102389000,0,nan,OR4F13P,SENS,BaSua,Africa,HG
15,102417000,102417000,0,nan,OR4F28P,SENS,BaSua,Africa,HG
16,3255000,3255000,1,-1.1128,OR1F1,SENS,BaSua,Africa,HG
16,3266000,3266000,0,nan,OR1F2P,SENS,BaSua,Africa,HG
17,2966000,2966000,12,0.15723,OR1D5,SENS,BaSua,Africa,HG
17,2996000,2996000,2,-0.945155,OR1D2,SENS,BaSua,Africa,HG
17,3020000,3020000,4,-0.369794,OR1E3P,SENS,BaSua,Africa,HG
17,3030000,3030000,4,-0.853259,OR1G1,SENS,BaSua,Africa,HG
17,3058000,3058000,0,nan,OR1P1P,SENS,BaSua,Africa,HG
17,3101000,3101000,4,-0.0954913,OR1A2,SENS,BaSua,Africa,HG
17,3119000,3119000,9,0.0493333,OR1A1,SENS,BaSua,Africa,HG
17,3144000,3144000,0,nan,OR1D4,SENS,BaSua,Africa,HG
17,3169000,3169000,0,nan,OR1D3P,SENS,BaSua,Africa,HG
17,3195000,3195000,0,nan,OR3A1,SENS,BaSua,Africa,HG
17,3214000,3214000,0,nan,OR3A4,SENS,BaSua,Africa,HG
17,3301000,3301000,3,-0.431543,OR1E1,SENS,BaSua,Africa,HG
17,3337000,3337000,1,1.64924,OR1E2,SENS,BaSua,Africa,HG
17,56233000,56233000,1,0.756556,OR4D1,SENS,BaSua,Africa,HG
19,111000,111000,1,-1.1128,OR1M1,SENS,BaSua,Africa,HG
19,157000,157000,0,nan,OR2Z1,SENS,BaSua,Africa,HG
19,8842000,8842000,0,nan,OR4F17,SENS,BaSua,Africa,HG
19,9204000,9204000,4,0.0482537,OR4F8P,SENS,BaSua,Africa,HG
19,9213000,9213000,6,0.0310718,OR7G2,SENS,BaSua,Africa,HG
19,9226000,9226000,2,1.77333,OR7G1,SENS,BaSua,Africa,HG
19,9233000,9233000,0,nan,OR7G15P,SENS,BaSua,Africa,HG
19,9237000,9237000,2,2.20318,OR7G3,SENS,BaSua,Africa,HG
19,9297000,9297000,2,-0.940393,OR7D2,SENS,BaSua,Africa,HG
19,9302000,9302000,0,nan,OR7E16P,SENS,BaSua,Africa,HG
19,9315000,9315000,0,nan,OR7E25P,SENS,BaSua,Africa,HG
19,9325000,9325000,4,-1.07824,OR7D4,SENS,BaSua,Africa,HG
19,9346000,9346000,0,nan,OR7D1P,SENS,BaSua,Africa,HG
19,9362000,9362000,5,0.375394,OR7E24,SENS,BaSua,Africa,HG
19,9372000,9372000,0,nan,OR7E18P,SENS,BaSua,Africa,HG
19,9377000,9377000,0,nan,OR7E19P,SENS,BaSua,Africa,HG
19,9390000,9390000,0,nan,OR7H1P,SENS,BaSua,Africa,HG
19,14910000,14910000,9,1.51411,OR7C1,SENS,BaSua,Africa,HG
19,14939000,14939000,0,nan,OR7A5,SENS,BaSua,Africa,HG
19,14952000,14952000,5,0.274686,OR7A10,SENS,BaSua,Africa,HG
19,14963000,14963000,0,nan,OR7A8P,SENS,BaSua,Africa,HG
19,14975000,14975000,0,nan,OR7A2P,SENS,BaSua,Africa,HG
19,14992000,14992000,1,0.681974,OR7A17,SENS,BaSua,Africa,HG
19,14998000,14998000,0,nan,OR7A18P,SENS,BaSua,Africa,HG
19,15003000,15003000,0,nan,OR7A1P,SENS,BaSua,Africa,HG
19,15028000,15028000,0,nan,OR7A11P,SENS,BaSua,Africa,HG
19,15038000,15038000,0,nan,OR7A15P,SENS,BaSua,Africa,HG
19,15053000,15053000,2,-0.287514,OR7C2,SENS,BaSua,Africa,HG
19,15198000,15198000,7,1.3098,OR1I1,SENS,BaSua,Africa,HG
19,15853000,15853000,2,1.33265,OR10H3,SENS,BaSua,Africa,HG
19,16060000,16060000,5,1.40023,OR10H4,SENS,BaSua,Africa,HG
22,16449000,16449000,4,-0.740828,OR11H1,SENS,BaSua,Africa,HG
1,5034000,5034000,1,0.506034,N,NEU,BaSua,Africa,HG
10,2009000,2009000,2,-0.517604,N,NEU,BaSua,Africa,HG
10,130554000,130554000,2,0.472366,N,NEU,BaSua,Africa,HG
11,91097000,91097000,4,-0.305347,N,NEU,BaSua,Africa,HG
11,116270000,116270000,3,-0.255752,N,NEU,BaSua,Africa,HG
13,34296000,34296000,1,-1.11966,N,NEU,BaSua,Africa,HG
14,101352000,101352000,0,nan,N,NEU,BaSua,Africa,HG
14,101529000,101529000,2,1.46188,N,NEU,BaSua,Africa,HG
16,87098000,87098000,0,nan,N,NEU,BaSua,Africa,HG
18,7457000,7457000,0,nan,N,NEU,BaSua,Africa,HG
18,72837000,72837000,0,nan,N,NEU,BaSua,Africa,HG
18,73971000,73971000,0,nan,N,NEU,BaSua,Africa,HG
19,28556000,28556000,1,-0.315205,N,NEU,BaSua,Africa,HG
2,7561000,7561000,1,0.111926,N,NEU,BaSua,Africa,HG
2,45348000,45348000,7,-1.29186,N,NEU,BaSua,Africa,HG
1,6639000,6639000,1,-1.10334,TAS1R1,SENS,Mamanwa,Asia,HG
1,19167000,19167000,0,nan,TAS1R2,SENS,Mamanwa,Asia,HG
1,19168000,19168000,0,nan,TAS1R2,SENS,Mamanwa,Asia,HG
1,19169000,19169000,0,nan,TAS1R2,SENS,Mamanwa,Asia,HG
1,19170000,19170000,0,nan,TAS1R2,SENS,Mamanwa,Asia,HG
1,19171000,19171000,0,nan,TAS1R2,SENS,Mamanwa,Asia,HG
1,19172000,19172000,0,nan,TAS1R2,SENS,Mamanwa,Asia,HG
1,19173000,19173000,0,nan,TAS1R2,SENS,Mamanwa,Asia,HG
1,19174000,19174000,0,nan,TAS1R2,SENS,Mamanwa,Asia,HG
1,19175000,19175000,0,nan,TAS1R2,SENS,Mamanwa,Asia,HG
1,19176000,19176000,0,nan,TAS1R2,SENS,Mamanwa,Asia,HG
1,19177000,19177000,0,nan,TAS1R2,SENS,Mamanwa,Asia,HG
1,19178000,19178000,0,nan,TAS1R2,SENS,Mamanwa,Asia,HG
1,19179000,19179000,0,nan,TAS1R2,SENS,Mamanwa,Asia,HG
1,19180000,19180000,0,nan,TAS1R2,SENS,Mamanwa,Asia,HG
1,19181000,19181000,0,nan,TAS1R2,SENS,Mamanwa,Asia,HG
1,19182000,19182000,0,nan,TAS1R2,SENS,Mamanwa,Asia,HG
1,19183000,19183000,0,nan,TAS1R2,SENS,Mamanwa,Asia,HG
1,19184000,19184000,1,-0.665921,TAS1R2,SENS,Mamanwa,Asia,HG
1,19185000,19185000,0,nan,TAS1R2,SENS,Mamanwa,Asia,HG
1,19186000,19186000,0,nan,TAS1R2,SENS,Mamanwa,Asia,HG
1,111397000,111397000,0,nan,OR11I1P,SENS,Mamanwa,Asia,HG
1,146891000,146891000,0,nan,OR13Z1P,SENS,Mamanwa,Asia,HG
1,158369000,158369000,1,0.495008,OR10T2,SENS,Mamanwa,Asia,HG
1,158390000,158390000,2,0.921812,OR10K2,SENS,Mamanwa,Asia,HG
1,158415000,158415000,0,nan,OR10T1P,SENS,Mamanwa,Asia,HG
1,158436000,158436000,0,nan,OR10K1,SENS,Mamanwa,Asia,HG
1,158450000,158450000,3,1.9812,OR10R2,SENS,Mamanwa,Asia,HG
1,158485000,158485000,0,nan,OR10R1P,SENS,Mamanwa,Asia,HG
1,158517000,158517000,2,1.38224,OR6Y1,SENS,Mamanwa,Asia,HG
1,158533000,158533000,2,2.08567,OR6P1,SENS,Mamanwa,Asia,HG
1,158549000,158549000,4,2.6292,OR10X1,SENS,Mamanwa,Asia,HG
1,158577000,158577000,1,1.56992,OR10Z1,SENS,Mamanwa,Asia,HG
1,158665000,158665000,0,nan,OR6K1P,SENS,Mamanwa,Asia,HG
1,158670000,158670000,0,nan,OR6K2,SENS,Mamanwa,Asia,HG
1,158687000,158687000,3,1.89365,OR6K3,SENS,Mamanwa,Asia,HG
1,158694000,158694000,0,nan,OR6K4P,SENS,Mamanwa,Asia,HG
1,158713000,158713000,0,nan,OR6K5P,SENS,Mamanwa,Asia,HG
1,158725000,158725000,1,1.04744,OR6K6,SENS,Mamanwa,Asia,HG
1,158736000,158736000,1,1.66771,OR6N1,SENS,Mamanwa,Asia,HG
1,158747000,158747000,0,nan,OR6N2,SENS,Mamanwa,Asia,HG
1,159249000,159249000,0,nan,OR10J2P,SENS,Mamanwa,Asia,HG
1,159284000,159284000,0,nan,OR10J3,SENS,Mamanwa,Asia,HG
1,159321000,159321000,0,nan,OR10J7P,SENS,Mamanwa,Asia,HG
1,159336000,159336000,0,nan,OR10J8P,SENS,Mamanwa,Asia,HG
1,159376000,159376000,0,nan,OR10J9P,SENS,Mamanwa,Asia,HG
1,159402000,159402000,2,0.778339,OR10J4P,SENS,Mamanwa,Asia,HG
1,159410000,159410000,2,-0.847062,OR10J1,SENS,Mamanwa,Asia,HG
1,159505000,159505000,1,1.62895,OR10J5,SENS,Mamanwa,Asia,HG
1,159552000,159552000,0,nan,OR10AE1P,SENS,Mamanwa,Asia,HG
1,159569000,159569000,0,nan,OR10J6P,SENS,Mamanwa,Asia,HG
1,247695000,247695000,2,2.20078,OR2C3,SENS,Mamanwa,Asia,HG
1,247752000,247752000,3,2.24887,OR2G2,SENS,Mamanwa,Asia,HG
1,247769000,247769000,2,1.59001,OR2G3,SENS,Mamanwa,Asia,HG
1,247783000,247783000,0,nan,OR14L1P,SENS,Mamanwa,Asia,HG
1,247831000,247831000,0,nan,OR3D1P,SENS,Mamanwa,Asia,HG
1,247836000,247836000,2,2.08567,OR13G1,SENS,Mamanwa,Asia,HG
1,247876000,247876000,0,nan,OR6F1,SENS,Mamanwa,Asia,HG
1,247887000,247887000,0,nan,OR14A2,SENS,Mamanwa,Asia,HG
1,247902000,247902000,0,nan,OR14K1,SENS,Mamanwa,Asia,HG
1,247921000,247921000,3,1.54353,OR1C1,SENS,Mamanwa,Asia,HG
1,247939000,247939000,0,nan,OR9H1P,SENS,Mamanwa,Asia,HG
1,247979000,247979000,0,nan,OR14A16,SENS,Mamanwa,Asia,HG
1,247997000,247997000,0,nan,OR6R1P,SENS,Mamanwa,Asia,HG
1,248005000,248005000,0,nan,OR11L1,SENS,Mamanwa,Asia,HG
1,248085000,248085000,6,0.742449,OR2T8,SENS,Mamanwa,Asia,HG
1,248098000,248098000,0,nan,OR2AJ1,SENS,Mamanwa,Asia,HG
1,248113000,248113000,2,2.20078,OR2L8,SENS,Mamanwa,Asia,HG
1,248129000,248129000,2,1.04971,OR2AK2,SENS,Mamanwa,Asia,HG
1,248154000,248154000,0,nan,OR2L1P,SENS,Mamanwa,Asia,HG
1,248167000,248167000,0,nan,OR2L6P,SENS,Mamanwa,Asia,HG
1,248186000,248186000,0,nan,OR2L5,SENS,Mamanwa,Asia,HG
1,248202000,248202000,2,0.493676,OR2L2,SENS,Mamanwa,Asia,HG
1,248224000,248224000,11,0.980812,OR2L3,SENS,Mamanwa,Asia,HG
1,248247000,248247000,13,0.909778,OR2T32P,SENS,Mamanwa,Asia,HG
1,248263000,248263000,0,nan,OR2L13,SENS,Mamanwa,Asia,HG
1,248286000,248286000,0,nan,OR2M1P,SENS,Mamanwa,Asia,HG
1,248309000,248309000,1,0.742334,OR2M5,SENS,Mamanwa,Asia,HG
1,248344000,248344000,0,nan,OR2M2,SENS,Mamanwa,Asia,HG
1,248367000,248367000,2,-0.305993,OR2M3,SENS,Mamanwa,Asia,HG
1,248403000,248403000,0,nan,OR2M4,SENS,Mamanwa,Asia,HG
1,248437000,248437000,0,nan,OR2T33,SENS,Mamanwa,Asia,HG
1,248458000,248458000,3,-0.512879,OR2T12,SENS,Mamanwa,Asia,HG
1,248487000,248487000,5,2.40103,OR2M7,SENS,Mamanwa,Asia,HG
1,248513000,248513000,0,nan,OR14C36,SENS,Mamanwa,Asia,HG
1,248525000,248525000,14,-1.73418,OR2T4,SENS,Mamanwa,Asia,HG
1,248551000,248551000,2,-0.4204,OR2T6,SENS,Mamanwa,Asia,HG
1,248570000,248570000,0,nan,OR2T1,SENS,Mamanwa,Asia,HG
1,248605000,248605000,5,-0.831143,OR2T7,SENS,Mamanwa,Asia,HG
1,248617000,248617000,0,nan,OR2T2,SENS,Mamanwa,Asia,HG
1,248637000,248637000,9,0.822908,OR2T3,SENS,Mamanwa,Asia,HG
1,248652000,248652000,3,-0.299979,OR2T5,SENS,Mamanwa,Asia,HG
1,248685000,248685000,1,0.0298017,OR2G6,SENS,Mamanwa,Asia,HG
1,248713000,248713000,0,nan,OR2AS1P,SENS,Mamanwa,Asia,HG
1,248722000,248722000,0,nan,OR2T29,SENS,Mamanwa,Asia,HG
1,248738000,248738000,0,nan,OR2T34,SENS,Mamanwa,Asia,HG
1,248757000,248757000,0,nan,OR2T10,SENS,Mamanwa,Asia,HG
1,248790000,248790000,4,0.511265,OR2T11,SENS,Mamanwa,Asia,HG
1,248814000,248814000,3,2.48684,OR2T27,SENS,Mamanwa,Asia,HG
1,248845000,248845000,6,2.50566,OR14I1,SENS,Mamanwa,Asia,HG
2,240969000,240969000,2,1.93291,OR6B2,SENS,Mamanwa,Asia,HG
2,240985000,240985000,1,1.54211,OR6B3,SENS,Mamanwa,Asia,HG
3,97784000,97784000,2,0.938199,OR5AC1P,SENS,Mamanwa,Asia,HG
3,97824000,97824000,0,nan,OR5AC4P,SENS,Mamanwa,Asia,HG
3,97852000,97852000,2,1.04136,OR5H1,SENS,Mamanwa,Asia,HG
3,97869000,97869000,0,nan,OR5H14,SENS,Mamanwa,Asia,HG
3,97888000,97888000,4,1.33536,OR5H15,SENS,Mamanwa,Asia,HG
3,97927000,97927000,0,nan,OR5H3P,SENS,Mamanwa,Asia,HG
3,97941000,97941000,0,nan,OR5H4P,SENS,Mamanwa,Asia,HG
3,97958000,97958000,0,nan,OR5H7P,SENS,Mamanwa,Asia,HG
3,97984000,97984000,0,nan,OR5H6,SENS,Mamanwa,Asia,HG
3,98002000,98002000,2,0.787521,OR5H2,SENS,Mamanwa,Asia,HG
3,98031000,98031000,10,1.67979,OR5H8P,SENS,Mamanwa,Asia,HG
3,98073000,98073000,1,0.272096,OR5K4,SENS,Mamanwa,Asia,HG
3,98110000,98110000,0,nan,OR5K3,SENS,Mamanwa,Asia,HG
3,98189000,98189000,0,nan,OR5K1,SENS,Mamanwa,Asia,HG
3,98217000,98217000,2,-0.676892,OR5K2,SENS,Mamanwa,Asia,HG
5,9630000,9630000,2,-0.421099,TAS2R1,SENS,Mamanwa,Asia,HG
5,101152000,101152000,0,nan,OR7H2P,SENS,Mamanwa,Asia,HG
5,175434000,175434000,0,nan,OR1X1P,SENS,Mamanwa,Asia,HG
5,177264000,177264000,0,nan,OR1X5P,SENS,Mamanwa,Asia,HG
5,180120000,180120000,0,nan,OR2AI1P,SENS,Mamanwa,Asia,HG
5,180167000,180167000,0,nan,OR2Y1,SENS,Mamanwa,Asia,HG
6,27880000,27880000,0,nan,OR2B2,SENS,Mamanwa,Asia,HG
6,27906000,27906000,0,nan,OR2W6P,SENS,Mamanwa,Asia,HG
6,27945000,27945000,0,nan,OR2W4P,SENS,Mamanwa,Asia,HG
6,28002000,28002000,0,nan,OR2W2P,SENS,Mamanwa,Asia,HG
6,28015000,28015000,0,nan,OR2B7P,SENS,Mamanwa,Asia,HG
6,28042000,28042000,0,nan,OR1F12,SENS,Mamanwa,Asia,HG
6,29237000,29237000,0,nan,OR2U2P,SENS,Mamanwa,Asia,HG
6,29275000,29275000,0,nan,OR14J1,SENS,Mamanwa,Asia,HG
6,132022000,132022000,1,1.42542,OR2A4,SENS,Mamanwa,Asia,HG
7,99474000,99474000,1,0.882679,OR2AE1,SENS,Mamanwa,Asia,HG
7,128413000,128413000,0,nan,OPN1SW,SENS,Mamanwa,Asia,HG
7,128414000,128414000,0,nan,OPN1SW,SENS,Mamanwa,Asia,HG
7,128415000,128415000,0,nan,OPN1SW,SENS,Mamanwa,Asia,HG
7,141464000,141464000,2,1.01773,TAS2R3,SENS,Mamanwa,Asia,HG
7,141477000,141477000,0,nan,TAS2R4,SENS,Mamanwa,Asia,HG
7,141478000,141478000,5,1.13068,TAS2R4,SENS,Mamanwa,Asia,HG
7,141479000,141479000,0,nan,TAS2R4,SENS,Mamanwa,Asia,HG
7,141479000,141479000,0,nan,TAS2R4,SENS,Mamanwa,Asia,HG
7,141480000,141480000,0,nan,TAS2R4,SENS,Mamanwa,Asia,HG
7,141481000,141481000,0,nan,TAS2R24,SENS,Mamanwa,Asia,HG
7,141491000,141491000,0,nan,TAS2R5,SENS,Mamanwa,Asia,HG
7,141563000,141563000,0,nan,OR9A3P,SENS,Mamanwa,Asia,HG
7,141587000,141587000,0,nan,OR9A1P,SENS,Mamanwa,Asia,HG
7,141619000,141619000,0,nan,OR9A4,SENS,Mamanwa,Asia,HG
7,141673000,141673000,1,1.51265,TAS2R38,SENS,Mamanwa,Asia,HG
7,142724000,142724000,0,nan,OR9A2,SENS,Mamanwa,Asia,HG
7,142750000,142750000,0,nan,OR6V1,SENS,Mamanwa,Asia,HG
7,142760000,142760000,0,nan,OR6W1P,SENS,Mamanwa,Asia,HG
7,142881000,142881000,0,nan,TAS2R39,SENS,Mamanwa,Asia,HG
7,142920000,142920000,0,nan,TAS2R40,SENS,Mamanwa,Asia,HG
7,143135000,143135000,0,nan,EPHA1-AS1,SENS,Mamanwa,Asia,HG
7,143141000,143141000,1,1.59563,TAS2R60,SENS,Mamanwa,Asia,HG
7,143175000,143175000,2,0.41244,TAS2R41,SENS,Mamanwa,Asia,HG
7,143633000,143633000,0,nan,OR2F2,SENS,Mamanwa,Asia,HG
7,143658000,143658000,0,nan,OR2F1,SENS,Mamanwa,Asia,HG
7,143678000,143678000,0,nan,OR2Q1P,SENS,Mamanwa,Asia,HG
7,143702000,143702000,0,nan,OR6B1,SENS,Mamanwa,Asia,HG
7,143748000,143748000,2,0.385942,OR2A5,SENS,Mamanwa,Asia,HG
7,143772000,143772000,0,nan,OR2A25,SENS,Mamanwa,Asia,HG
7,143793000,143793000,0,nan,OR2A12,SENS,Mamanwa,Asia,HG
7,143807000,143807000,3,1.07715,OR2A2,SENS,Mamanwa,Asia,HG
7,143816000,143816000,0,nan,OR2A15P,SENS,Mamanwa,Asia,HG
7,143827000,143827000,0,nan,OR2A14,SENS,Mamanwa,Asia,HG
7,143840000,143840000,0,nan,OR2A13P,SENS,Mamanwa,Asia,HG
7,143855000,143855000,0,nan,OR2A3P,SENS,Mamanwa,Asia,HG
7,143874000,143874000,0,nan,OR2AO1P,SENS,Mamanwa,Asia,HG
7,143948000,143948000,0,nan,OR2A20P,SENS,Mamanwa,Asia,HG
7,143956000,143956000,1,1.27234,OR2A7,SENS,Mamanwa,Asia,HG
7,143997000,143997000,0,nan,OR2A9P,SENS,Mamanwa,Asia,HG
9,35958000,35958000,0,nan,OR2S2,SENS,Mamanwa,Asia,HG
9,35992000,35992000,0,nan,OR13C6P,SENS,Mamanwa,Asia,HG
9,36003000,36003000,6,0.464896,OR13C7P,SENS,Mamanwa,Asia,HG
9,36014000,36014000,0,nan,OR2S1P,SENS,Mamanwa,Asia,HG
9,92979000,92979000,0,nan,OR7E31P,SENS,Mamanwa,Asia,HG
9,92995000,92995000,0,nan,OR7E116P,SENS,Mamanwa,Asia,HG
9,93505000,93505000,0,nan,OR7E109P,SENS,Mamanwa,Asia,HG
